ticker,date,close,volume,tri,mktcap
2688 HK Equity,2024-09-24,53.0,17570188.0,65.043,59954.7806
2688 HK Equity,2024-09-25,53.55,14194924.0,65.718,60576.9528
2688 HK Equity,2024-09-26,56.0,20880992.0,68.724,63348.4474
2688 HK Equity,2024-09-27,60.0,19034280.0,73.633,67873.3365
2688 HK Equity,2024-09-30,60.05,11818929.0,73.695,67929.8976
2688 HK Equity,2024-10-02,62.7,14047884.0,76.947,70927.6366
2688 HK Equity,2024-10-03,61.5,6403006.0,75.474,69570.2929
2688 HK Equity,2024-10-04,62.1,5379904.0,76.211,70249.0275
2688 HK Equity,2024-10-07,63.0,7836018.0,77.315,71267.1293
2688 HK Equity,2024-10-08,55.7,12315957.0,68.356,63009.1921
2688 HK Equity,2024-10-09,53.45,10361250.0,65.595,60463.9375
2688 HK Equity,2024-10-10,55.95,8352839.0,68.663,63291.9982
2688 HK Equity,2024-10-14,55.05,9344566.0,67.559,62273.8963
2688 HK Equity,2024-10-15,53.35,9954261.0,65.472,60350.8151
2688 HK Equity,2024-10-16,53.85,9769267.0,66.086,60916.4272
2688 HK Equity,2024-10-17,54.25,6435156.0,66.577,61368.9169
2688 HK Equity,2024-10-18,55.7,4074835.0,68.356,63009.1921
2688 HK Equity,2024-10-21,55.0,4538956.0,67.497,62217.3351
2688 HK Equity,2024-10-22,56.8,4813620.0,69.706,64253.5388
2688 HK Equity,2024-10-23,56.95,6292068.0,69.89,64423.2225
2688 HK Equity,2024-10-24,58.15,6440100.0,71.363,65780.6916
2688 HK Equity,2024-10-25,57.9,3504265.0,71.056,65497.8855
2688 HK Equity,2024-10-28,57.9,3400655.0,71.056,65497.8855
2688 HK Equity,2024-10-29,57.5,4204225.0,70.565,65045.3958
2688 HK Equity,2024-10-30,56.25,3891823.0,69.031,63631.3655
2688 HK Equity,2024-10-31,54.7,3853698.0,67.129,61877.9678
2688 HK Equity,2024-11-01,53.4,2894351.0,66.331,60407.3763
2688 HK Equity,2024-11-04,54.7,2548072.0,67.946,61877.9678
2688 HK Equity,2024-11-05,54.85,2401064.0,68.133,62047.6515
2688 HK Equity,2024-11-06,53.25,4249689.0,66.145,60237.6926
2688 HK Equity,2024-11-07,55.95,3460633.0,69.499,63291.9982
2688 HK Equity,2024-11-08,55.05,3746700.0,68.381,62273.8963
2688 HK Equity,2024-11-11,56.0,2885527.0,69.561,63348.5594
2688 HK Equity,2024-11-12,54.25,3811360.0,67.387,61368.9169
2688 HK Equity,2024-11-13,53.5,2074584.0,66.456,60520.4987
2688 HK Equity,2024-11-14,52.35,4213723.0,65.027,59219.5908
2688 HK Equity,2024-11-15,51.1,2545438.0,63.474,57805.5605
2688 HK Equity,2024-11-18,52.05,2478939.0,64.654,58880.2235
2688 HK Equity,2024-11-19,51.9,1621678.0,64.468,58710.5399
2688 HK Equity,2024-11-20,51.95,2853578.0,64.53,58767.1011
2688 HK Equity,2024-11-21,52.75,2440197.0,65.524,59672.0805
2688 HK Equity,2024-11-22,51.6,3000578.0,64.095,58371.1726
2688 HK Equity,2024-11-25,52.25,5196093.0,64.903,59106.4684
2688 HK Equity,2024-11-26,51.05,2937775.0,63.412,57748.9992
2688 HK Equity,2024-11-27,53.75,3207976.0,66.766,60803.3048
2688 HK Equity,2024-11-28,52.1,2105086.0,64.717,58936.7847
2688 HK Equity,2024-11-29,52.25,2147355.0,64.903,59106.4684
2688 HK Equity,2024-12-02,52.2,2035624.0,64.841,59049.9072
2688 HK Equity,2024-12-03,53.4,5003931.0,66.331,60407.3763
2688 HK Equity,2024-12-04,53.35,3058152.0,66.269,60350.8151
2688 HK Equity,2024-12-05,51.8,2830642.0,64.344,58597.4174
2688 HK Equity,2024-12-06,54.15,3871318.0,67.263,61255.7945
2688 HK Equity,2024-12-09,57.65,8164511.0,71.611,65215.0795
2688 HK Equity,2024-12-10,56.75,4958310.0,70.493,64196.9776
2688 HK Equity,2024-12-11,57.95,3576584.0,71.983,65554.4467
2688 HK Equity,2024-12-12,57.9,3488165.0,71.921,65497.8855
2688 HK Equity,2024-12-13,56.8,6292407.0,70.555,64253.5388
2688 HK Equity,2024-12-16,54.9,3832500.0,68.195,62104.2127
2688 HK Equity,2024-12-17,55.0,4315015.0,68.319,62217.3351
2688 HK Equity,2024-12-18,56.0,2840243.0,69.561,63348.5594
2688 HK Equity,2024-12-19,54.25,3957287.0,67.387,61368.9169
2688 HK Equity,2024-12-20,54.5,2557053.0,67.698,61651.723
2688 HK Equity,2024-12-23,56.05,1833878.0,69.623,63405.1206
2688 HK Equity,2024-12-24,56.95,1076530.0,70.741,64423.2225
2688 HK Equity,2024-12-27,55.55,2542963.0,69.002,62839.5085
2688 HK Equity,2024-12-30,56.25,2401757.0,69.872,63631.3655
2688 HK Equity,2024-12-31,55.85,2149712.0,69.375,63178.8758
2688 HK Equity,2025-01-02,54.65,2135500.0,67.884,61821.4066
2688 HK Equity,2025-01-03,54.5,1968740.0,67.698,61651.723
2688 HK Equity,2025-01-06,54.5,1106992.0,67.698,61651.723
2688 HK Equity,2025-01-07,54.25,2854192.0,67.387,61368.9169
2688 HK Equity,2025-01-08,55.0,2190242.0,68.319,62217.3351
2688 HK Equity,2025-01-09,54.25,2298960.0,67.387,61368.9169
2688 HK Equity,2025-01-10,53.25,2214693.0,66.145,60237.6926
2688 HK Equity,2025-01-13,53.2,3060136.0,66.083,60181.1314
2688 HK Equity,2025-01-14,53.35,4075226.0,66.269,60350.8151
2688 HK Equity,2025-01-15,53.9,1793181.0,66.952,60972.9884
2688 HK Equity,2025-01-16,53.85,1664770.0,66.89,60916.4272
2688 HK Equity,2025-01-17,53.65,2326713.0,66.642,60690.1824
2688 HK Equity,2025-01-20,53.45,1699449.0,66.393,60463.9375
2688 HK Equity,2025-01-21,54.4,1838998.0,67.574,61538.6006
2688 HK Equity,2025-01-22,53.3,1939523.0,66.207,60294.2539
2688 HK Equity,2025-01-23,52.5,1821970.0,65.213,59389.2744
2688 HK Equity,2025-01-24,50.8,3733686.0,63.102,57466.1932
2688 HK Equity,2025-01-27,52.3,5654673.0,64.965,59163.0296
2688 HK Equity,2025-01-28,52.55,1770112.0,65.276,59445.8357
2688 HK Equity,2025-02-03,52.9,7085071.0,65.71,59841.7641
2688 HK Equity,2025-02-04,52.45,5321576.0,65.151,59332.7132
2688 HK Equity,2025-02-05,51.1,7323049.0,63.474,57805.5605
2688 HK Equity,2025-02-06,51.7,3994465.0,64.22,58484.295
2688 HK Equity,2025-02-07,52.05,5474242.0,64.654,58880.2235
2688 HK Equity,2025-02-10,52.35,10378781.0,65.027,59219.5908
2688 HK Equity,2025-02-11,51.6,5218148.0,64.095,58371.1726
2688 HK Equity,2025-02-12,51.9,5284383.0,64.468,58710.5399
2688 HK Equity,2025-02-13,53.2,7086934.0,66.083,60181.1314
2688 HK Equity,2025-02-14,53.55,3929989.0,66.518,60577.0599
2688 HK Equity,2025-02-17,53.7,4203286.0,66.704,60746.7436
2688 HK Equity,2025-02-18,54.6,3859892.0,67.822,61764.8454
2688 HK Equity,2025-02-19,55.4,4611821.0,68.816,62669.8248
2688 HK Equity,2025-02-20,53.3,2953982.0,66.207,60294.2539
2688 HK Equity,2025-02-21,52.5,5380293.0,65.213,59389.2744
2688 HK Equity,2025-02-24,51.75,3229106.0,64.282,58540.8562
2688 HK Equity,2025-02-25,51.15,3661267.0,63.537,57862.1217
2688 HK Equity,2025-02-26,54.1,5936619.0,67.201,61199.2333
2688 HK Equity,2025-02-27,54.05,3794576.0,67.139,61142.6721
2688 HK Equity,2025-02-28,51.7,5830609.0,64.22,58484.295
2688 HK Equity,2025-03-03,52.65,3246312.0,65.4,59558.9581
2688 HK Equity,2025-03-04,52.0,2738016.0,64.592,58823.6623
2688 HK Equity,2025-03-05,53.35,2849633.0,66.269,60350.8151
2688 HK Equity,2025-03-06,53.2,2556351.0,66.083,60181.1314
2688 HK Equity,2025-03-07,53.55,3939407.0,66.518,60577.0599
2688 HK Equity,2025-03-10,52.6,3453669.0,65.338,59502.3969
2688 HK Equity,2025-03-11,52.15,3992844.0,64.779,58993.3459
2688 HK Equity,2025-03-12,54.45,5748398.0,67.636,61595.1618
2688 HK Equity,2025-03-13,54.25,2754147.0,67.387,61368.9169
2688 HK Equity,2025-03-14,54.2,3111850.0,67.325,61312.3557
2688 HK Equity,2025-03-17,58.55,10095394.0,72.729,66233.1813
2688 HK Equity,2025-03-18,59.45,7062956.0,73.846,67251.2831
2688 HK Equity,2025-03-19,59.45,,73.846,67251.2831
2688 HK Equity,2025-03-20,59.45,,73.846,67251.2831
2688 HK Equity,2025-03-21,59.45,,73.846,67251.2831
2688 HK Equity,2025-03-24,59.45,,73.846,67251.2831
2688 HK Equity,2025-03-25,59.45,,73.846,67251.2831
2688 HK Equity,2025-03-26,59.45,,73.846,67251.2831
2688 HK Equity,2025-03-27,66.0,45148818.0,81.983,74660.8022
2688 HK Equity,2025-03-28,64.2,16840976.0,79.747,72624.5985
2688 HK Equity,2025-03-31,64.2,17891391.0,79.747,72624.5985
2688 HK Equity,2025-04-01,65.0,10422580.0,80.74,73529.5779
2688 HK Equity,2025-04-02,64.5,9358322.0,80.119,72963.9657
2688 HK Equity,2025-04-03,64.35,8547209.0,79.933,72794.6038
2688 HK Equity,2025-04-07,58.8,23080549.0,73.039,66516.2814
2688 HK Equity,2025-04-08,59.6,14632429.0,74.033,67421.2648
2688 HK Equity,2025-04-09,60.5,11340515.0,75.151,68439.3711
2688 HK Equity,2025-04-10,60.0,9795772.0,74.53,67873.7565
2688 HK Equity,2025-04-11,58.35,15231185.0,72.48,66007.2282
2688 HK Equity,2025-04-14,59.4,11062554.0,73.784,67195.0189
2688 HK Equity,2025-04-15,60.5,11018537.0,75.151,68439.3711
2688 HK Equity,2025-04-16,59.5,8102302.0,73.909,67308.1419
2688 HK Equity,2025-04-17,60.9,5158579.0,75.648,68891.8628
2688 HK Equity,2025-04-22,62.8,6436514.0,78.008,71041.1985
2688 HK Equity,2025-04-23,62.7,3329622.0,77.883,70928.0755
2688 HK Equity,2025-04-24,62.1,4246998.0,77.138,70249.338
2688 HK Equity,2025-04-25,61.3,2897041.0,76.144,69344.3546
2688 HK Equity,2025-04-28,61.45,3889056.0,76.331,69514.0389
2688 HK Equity,2025-04-29,61.45,3632885.0,76.331,69514.0389
2688 HK Equity,2025-04-30,61.55,3054366.0,76.455,69627.1619
2688 HK Equity,2025-05-02,61.75,2085195.0,76.703,69853.4077
2688 HK Equity,2025-05-06,60.85,6541000.0,75.585,68835.3014
2688 HK Equity,2025-05-07,62.15,3855124.0,77.2,70305.8994
2688 HK Equity,2025-05-08,62.9,2888338.0,78.132,71154.3214
2688 HK Equity,2025-05-09,61.9,2931741.0,76.89,70023.0921
2688 HK Equity,2025-05-12,63.55,4054235.0,78.939,71889.6204
2688 HK Equity,2025-05-13,62.45,2952567.0,77.573,70645.2682
2688 HK Equity,2025-05-14,63.05,2304049.0,78.318,71324.0058
2688 HK Equity,2025-05-15,62.55,2363780.0,77.697,70758.3912
2688 HK Equity,2025-05-16,61.85,3175481.0,76.828,69966.5307
2688 HK Equity,2025-05-19,62.95,2581746.0,78.194,71210.8829
2688 HK Equity,2025-05-20,64.0,3203492.0,79.498,72398.6736
2688 HK Equity,2025-05-21,65.7,4482552.0,81.61,74321.7634
2688 HK Equity,2025-05-22,64.5,2992029.0,80.119,72964.2882
2688 HK Equity,2025-05-23,64.0,2875510.0,79.498,72398.6736
2688 HK Equity,2025-05-26,63.4,3141205.0,78.753,71719.936
2688 HK Equity,2025-05-27,63.95,3819770.0,79.436,72342.1121
2688 HK Equity,2025-05-28,62.3,4160584.0,80.306,70475.5838
2688 HK Equity,2025-05-29,63.75,4942758.0,82.175,72115.8663
2688 HK Equity,2025-05-30,62.7,8596220.0,80.821,70928.0755
2688 HK Equity,2025-06-02,62.5,2227264.0,80.563,70701.8297
2688 HK Equity,2025-06-03,64.5,3453897.0,83.142,72964.2882
2688 HK Equity,2025-06-04,65.3,3396453.0,84.173,73869.2717
2688 HK Equity,2025-06-05,64.9,3097958.0,83.657,73416.7799
2688 HK Equity,2025-06-06,64.45,3477756.0,83.077,72907.7654
2688 HK Equity,2025-06-09,64.45,3642617.0,83.077,72907.7654
2688 HK Equity,2025-06-10,63.9,3358217.0,82.368,72285.589
2688 HK Equity,2025-06-11,64.45,2649217.0,83.077,72907.7654
2688 HK Equity,2025-06-12,63.8,4546500.0,82.239,72172.466
2688 HK Equity,2025-06-13,64.3,5828597.0,82.884,72738.081
2688 HK Equity,2025-06-16,64.35,2069746.0,82.948,72794.6425
2688 HK Equity,2025-06-17,65.35,3056247.0,84.237,73925.8723
2688 HK Equity,2025-06-18,65.1,1620837.0,83.915,73643.0649
2688 HK Equity,2025-06-19,63.4,4067179.0,81.724,71719.9741
2688 HK Equity,2025-06-20,63.45,2511855.0,81.788,71776.5356
2688 HK Equity,2025-06-23,62.6,3579641.0,80.692,70814.9902
2688 HK Equity,2025-06-24,63.2,5257528.0,81.466,71493.7281
2688 HK Equity,2025-06-25,63.5,2387276.0,81.853,71833.0971
2688 HK Equity,2025-06-26,62.7,3956781.0,80.821,70928.1132
2688 HK Equity,2025-06-27,62.7,4226799.0,80.821,70928.1132
2688 HK Equity,2025-06-30,62.7,4671755.0,80.821,70928.1132
2688 HK Equity,2025-07-02,63.0,4910039.0,81.208,71267.4821
2688 HK Equity,2025-07-03,63.65,3025706.0,82.046,72002.7815
2688 HK Equity,2025-07-04,64.35,3026424.0,82.948,72796.0839
2688 HK Equity,2025-07-07,64.4,2683869.0,83.013,72852.6465
2688 HK Equity,2025-07-08,64.0,1773671.0,82.497,72400.1456
2688 HK Equity,2025-07-09,63.95,1800370.0,82.433,72343.583
2688 HK Equity,2025-07-10,63.4,2117328.0,81.724,71721.3942
2688 HK Equity,2025-07-11,63.15,3868321.0,81.401,71438.5812
2688 HK Equity,2025-07-14,63.45,2566564.0,81.788,71777.9568
2688 HK Equity,2025-07-15,64.4,2590440.0,83.013,72852.6465
2688 HK Equity,2025-07-16,63.7,2794200.0,82.11,72060.7699
2688 HK Equity,2025-07-17,63.15,2569769.0,81.401,71438.5812
2688 HK Equity,2025-07-18,63.9,2120281.0,82.368,72287.0204
2688 HK Equity,2025-07-21,64.7,2579174.0,83.399,73192.0222
2688 HK Equity,2025-07-22,64.6,2314859.0,83.27,73078.897
2688 HK Equity,2025-07-23,63.9,3221502.0,82.368,72287.0204
2688 HK Equity,2025-07-24,65.65,4338507.0,84.624,74266.7119
2688 HK Equity,2025-07-25,64.55,3413982.0,83.206,73022.3344
2688 HK Equity,2025-07-28,65.25,3495310.0,84.108,73814.2109
2688 HK Equity,2025-07-29,66.45,2058484.0,85.655,75171.7137
2688 HK Equity,2025-07-30,65.6,2931254.0,84.559,74210.1492
2688 HK Equity,2025-07-31,64.05,4543003.0,82.561,72456.7082
2688 HK Equity,2025-08-01,64.0,3138136.0,82.497,72400.1456
2688 HK Equity,2025-08-04,63.7,4212811.0,82.11,72060.7699
2688 HK Equity,2025-08-05,64.4,3246681.0,83.013,72852.6465
2688 HK Equity,2025-08-06,64.1,1810811.0,82.626,72513.2708
2688 HK Equity,2025-08-07,65.25,3668588.0,84.108,73814.2109
2688 HK Equity,2025-08-08,65.35,3571561.0,84.237,73927.3362
2688 HK Equity,2025-08-11,64.65,2382269.0,83.335,73135.4596
2688 HK Equity,2025-08-12,65.05,2259935.0,83.85,73587.9605
2688 HK Equity,2025-08-13,65.3,2465772.0,84.173,73870.7736
2688 HK Equity,2025-08-14,65.15,4077183.0,83.979,73701.0857
2688 HK Equity,2025-08-15,64.3,3850900.0,82.884,72739.5213
2688 HK Equity,2025-08-18,63.95,3700687.0,82.433,72343.583
2688 HK Equity,2025-08-19,64.3,2917185.0,82.884,72739.5213
2688 HK Equity,2025-08-20,63.4,4221365.0,81.724,71721.3942
2688 HK Equity,2025-08-21,63.35,5161994.0,81.659,71664.8316
2688 HK Equity,2025-08-22,63.15,4348540.0,81.401,71438.5812
2688 HK Equity,2025-08-25,64.0,4925292.0,82.497,72400.1456
2688 HK Equity,2025-08-26,63.6,3725449.0,81.981,71947.6447
2688 HK Equity,2025-08-27,62.95,3934019.0,81.144,71212.3307
2688 HK Equity,2025-08-28,62.75,6333692.0,80.886,70986.0803
2688 HK Equity,2025-08-29,62.5,6314778.0,80.563,70703.2672
2688 HK Equity,2025-09-01,62.6,4320094.0,80.692,70816.3924
2688 HK Equity,2025-09-02,62.6,3581706.0,80.692,70816.3924
2688 HK Equity,2025-09-03,63.6,3377251.0,81.981,71947.6447
2688 HK Equity,2025-09-04,63.1,3298423.0,81.337,71382.0186
2688 HK Equity,2025-09-05,63.95,3840248.0,82.433,72343.583
2688 HK Equity,2025-09-08,64.4,3259712.0,83.013,72852.6465
2688 HK Equity,2025-09-09,65.0,4268053.0,83.786,73531.3979
2688 HK Equity,2025-09-10,65.75,3263664.0,84.753,74379.8371
2688 HK Equity,2025-09-11,65.75,1650616.0,84.753,74379.8371
2688 HK Equity,2025-09-12,66.25,3130841.0,85.397,74945.4632
2688 HK Equity,2025-09-15,65.9,2266891.0,84.946,74549.5249
2688 HK Equity,2025-09-16,65.6,1390623.0,84.559,74210.1492
2688 HK Equity,2025-09-17,65.65,1709874.0,84.624,74266.7119
2688 HK Equity,2025-09-18,64.15,4762810.0,82.69,72569.8334
2688 HK Equity,2025-09-19,63.7,7481142.0,82.11,72060.7699
2688 HK Equity,2025-09-22,63.75,3076875.0,82.175,72117.3325
2688 HK Equity,2025-09-23,64.0,2770107.0,82.497,72400.1456
2688 HK Equity,2025-09-24,64.4,3157349.0,83.013,72852.6465
2688 HK Equity,2025-09-25,63.75,3669253.0,82.175,72117.3325
2688 HK Equity,2025-09-26,63.5,2922694.0,81.853,71834.5195
2688 HK Equity,2025-09-29,63.25,4873635.0,81.53,71551.7064
2688 HK Equity,2025-09-30,64.35,3303803.0,82.948,72796.0839
2688 HK Equity,2025-10-02,64.2,1450538.0,82.755,72626.3961
2688 HK Equity,2025-10-03,63.6,1419363.0,81.981,71947.7719
2688 HK Equity,2025-10-06,63.8,1232672.0,82.239,72174.0227
2688 HK Equity,2025-10-08,63.45,1648091.0,81.788,71778.0837
2688 HK Equity,2025-10-09,65.25,5021370.0,84.108,73814.3414
2688 HK Equity,2025-10-10,65.9,3383053.0,84.946,74549.6567
2688 HK Equity,2025-10-13,65.85,4231766.0,84.882,74493.094
2688 HK Equity,2025-10-14,67.95,8176221.0,87.589,76868.728
2688 HK Equity,2025-10-15,67.5,5252695.0,87.009,76359.6636
2688 HK Equity,2025-10-16,66.35,3318903.0,85.526,75058.7211
2688 HK Equity,2025-10-17,65.35,3916779.0,84.237,73927.4669
2688 HK Equity,2025-10-20,67.15,3680096.0,86.557,75963.7246
2688 HK Equity,2025-10-21,67.15,2616679.0,86.557,75963.7246
2688 HK Equity,2025-10-22,65.95,1972845.0,85.011,74606.2194
2688 HK Equity,2025-10-23,67.0,3609663.0,86.364,75794.0364
2688 HK Equity,2025-10-24,67.85,3385628.0,87.46,76755.6026
2688 HK Equity,2025-10-27,68.0,4091263.0,87.653,76925.2907
2688 HK Equity,2025-10-28,68.0,2475898.0,87.653,76925.2907
2688 HK Equity,2025-10-30,67.7,4307922.0,87.266,76585.9144
2688 HK Equity,2025-10-31,67.65,3748908.0,88.04,76529.3517
2688 HK Equity,2025-11-03,67.05,1791980.0,87.259,75850.5991
2688 HK Equity,2025-11-04,67.1,2375345.0,87.324,75912.8654
2688 HK Equity,2025-11-05,68.05,2997551.0,88.56,76987.6377
2688 HK Equity,2025-11-06,69.45,3500063.0,90.382,78571.5126
2688 HK Equity,2025-11-07,68.7,3157221.0,89.406,77723.0082
2688 HK Equity,2025-11-10,70.7,2873077.0,92.009,79985.6867
2688 HK Equity,2025-11-11,70.25,2476416.0,91.423,79476.5841
2688 HK Equity,2025-11-12,71.7,3854785.0,93.31,81117.026
2688 HK Equity,2025-11-13,71.55,4100000.0,93.115,80947.3251
2688 HK Equity,2025-11-14,70.3,3386000.0,91.488,79533.151
2688 HK Equity,2025-11-17,69.95,3162086.0,91.033,79137.1823
2688 HK Equity,2025-11-18,69.5,4295891.0,90.447,78628.0796
2688 HK Equity,2025-11-19,68.9,4089015.0,89.667,77949.276
2688 HK Equity,2025-11-20,69.65,4260503.0,90.643,78797.7805
2688 HK Equity,2025-11-21,69.25,6504606.0,90.122,78345.2448
2688 HK Equity,2025-11-24,67.8,14418888.0,88.235,76704.8028
2688 HK Equity,2025-11-25,69.45,4918865.0,90.382,78571.5126
2688 HK Equity,2025-11-26,70.0,3462418.0,91.098,79193.7493
2688 HK Equity,2025-11-27,70.6,3079150.0,91.879,79872.5528
2688 HK Equity,2025-11-28,70.95,3356428.0,92.334,80268.5216
2688 HK Equity,2025-12-01,71.9,4217908.0,93.571,81343.2939
2688 HK Equity,2025-12-02,72.0,4883073.0,93.701,81456.4278
2688 HK Equity,2025-12-03,72.15,5231812.0,93.896,81651.7537
2688 HK Equity,2025-12-04,72.7,3818794.0,94.612,82274.1856
2688 HK Equity,2025-12-05,73.8,7726007.0,96.043,83519.0495
2688 HK Equity,2025-12-08,73.05,5415961.0,95.067,82670.2787
2688 HK Equity,2025-12-09,71.05,6672508.0,92.465,80406.8898
2688 HK Equity,2025-12-10,72.05,2727892.0,93.766,81538.5843
2688 HK Equity,2025-12-11,72.55,3705688.0,94.417,82104.4315
2688 HK Equity,2025-12-12,73.25,5739952.0,95.328,82896.6176
2688 HK Equity,2025-12-15,72.6,4868992.0,94.482,82161.0162
2688 HK Equity,2025-12-16,71.6,5669155.0,93.18,81029.3218
2688 HK Equity,2025-12-17,69.9,4246091.0,90.968,79105.4412
2688 HK Equity,2025-12-18,68.95,3657615.0,89.732,78030.3315
2688 HK Equity,2025-12-19,68.7,5217070.0,89.406,77747.4079
2688 HK Equity,2025-12-22,70.5,2823096.0,91.749,79784.4579
2688 HK Equity,2025-12-23,69.7,1516935.0,90.708,78879.1023
2688 HK Equity,2025-12-24,70.35,873007.0,91.554,79614.7037
2688 HK Equity,2025-12-29,69.3,4407243.0,90.187,78426.4246
2688 HK Equity,2025-12-30,69.15,3652826.0,89.992,78256.6704
2688 HK Equity,2025-12-31,69.2,3385165.0,90.057,78313.2551
2688 HK Equity,2026-01-02,70.2,687297.0,91.358,79444.9495
2688 HK Equity,2026-01-05,69.45,3122649.0,90.382,78596.1787
2688 HK Equity,2026-01-06,69.95,2263213.0,91.033,79172.1565
2688 HK Equity,2026-01-07,68.75,4383424.0,89.471,77813.9494
2688 HK Equity,2026-01-08,68.45,3503589.0,89.081,77474.3976
2688 HK Equity,2026-01-09,68.3,3595957.0,88.886,77304.6217
2688 HK Equity,2026-01-12,68.05,2178966.0,88.56,77021.6619
2688 HK Equity,2026-01-13,69.05,1565356.0,89.862,78153.5012
2688 HK Equity,2026-01-14,69.5,2384301.0,90.447,78662.8288
2688 HK Equity,2026-01-15,68.2,3189389.0,88.756,77191.4378
2688 HK Equity,2026-01-16,68.2,3346959.0,88.756,77191.4378
2688 HK Equity,2026-01-19,68.1,2591993.0,88.625,77078.2539
2688 HK Equity,2026-01-20,68.25,1948328.0,88.821,77248.0298
2688 HK Equity,2026-01-21,68.0,3712606.0,88.495,76965.07
2688 HK Equity,2026-01-22,68.65,3226549.0,89.341,77700.7655
2688 HK Equity,2026-01-23,68.25,3276574.0,88.821,77248.0298
2688 HK Equity,2026-01-26,67.25,5352077.0,87.519,76116.1905
2688 HK Equity,2026-01-27,67.8,3134804.0,88.235,76738.7021
2688 HK Equity,2026-01-28,68.5,3633356.0,89.146,77530.9896
2688 HK Equity,2026-01-29,69.0,2807764.0,89.797,78096.9092
2688 HK Equity,2026-01-30,67.35,5923435.0,87.649,76229.3744
2688 HK Equity,2026-02-02,67.35,2975585.0,87.649,76229.3744
2688 HK Equity,2026-02-03,66.95,5014033.0,87.129,75776.6387
2688 HK Equity,2026-02-04,68.65,6096329.0,89.341,77700.7655
2688 HK Equity,2026-02-05,69.1,3388270.0,89.927,78210.0931
2688 HK Equity,2026-02-06,68.0,2598238.0,88.495,76965.07
2688 HK Equity,2026-02-09,68.6,3656061.0,89.276,77644.1735
2688 HK Equity,2026-02-10,68.45,2150861.0,89.081,77474.3976
2688 HK Equity,2026-02-11,68.65,3768126.0,89.341,77700.7655
2688 HK Equity,2026-02-12,67.9,4540072.0,88.365,76851.886
2688 HK Equity,2026-02-13,68.15,4565241.0,88.69,77134.8458
2688 HK Equity,2026-02-16,69.8,890097.0,90.838,79002.3806
2688 HK Equity,2026-02-20,69.15,3459088.0,89.992,78266.6851
2688 HK Equity,2026-02-23,69.0,2588240.0,89.797,78096.9092
2688 HK Equity,2026-02-24,68.6,2913808.0,89.276,77644.1735
2688 HK Equity,2026-02-25,68.65,2261518.0,89.341,77700.7655
2688 HK Equity,2026-02-26,68.55,3491963.0,89.211,77587.5815
2688 HK Equity,2026-02-27,68.8,4949372.0,89.536,77870.5414
2688 HK Equity,2026-03-02,68.35,3810679.0,88.951,77361.2137
2688 HK Equity,2026-03-03,71.85,12057813.0,93.506,81322.6511
2688 HK Equity,2026-03-04,69.95,6095015.0,91.033,79172.1565
2688 HK Equity,2026-03-05,69.8,3059974.0,90.838,79002.3806
2688 HK Equity,2026-03-06,68.3,3515088.0,88.886,77304.6217
2688 HK Equity,2026-03-09,67.6,5804315.0,87.975,76512.3342
2688 HK Equity,2026-03-10,66.1,3738328.0,86.023,74814.5754
2688 HK Equity,2026-03-11,66.9,2320399.0,87.064,75720.0468
2688 HK Equity,2026-03-12,67.85,2928655.0,88.3,76795.2941
2688 HK Equity,2026-03-13,67.9,1911886.0,88.365,76851.886
2688 HK Equity,2026-03-16,67.05,2327666.0,87.259,75889.8227
2688 HK Equity,2026-03-17,67.05,3248592.0,87.259,75889.8227
2688 HK Equity,2026-03-18,67.2,1753013.0,87.454,76059.5985
2688 HK Equity,2026-03-19,65.5,3455101.0,85.242,74135.4718
2688 HK Equity,2026-03-20,65.8,3859041.0,85.632,74475.0236
2688 HK Equity,2026-03-23,63.5,3810467.0,82.639,71871.7933
2688 HK Equity,2026-03-24,63.5,2849978.0,82.639,71871.7933
2688 HK Equity,2026-03-25,64.75,3283344.0,84.266,73286.5923
2688 HK Equity,2026-03-26,64.6,5565245.0,84.071,73116.8165
2688 HK Equity,2026-03-27,65.0,1948471.0,84.591,73569.5522
2688 HK Equity,2026-03-30,63.3,3472675.0,82.379,71645.4254
2688 HK Equity,2026-03-31,63.35,5117720.0,82.444,71702.0174
2688 HK Equity,2026-04-01,63.4,3588913.0,82.509,71758.6093
2688 HK Equity,2026-04-02,63.7,4473056.0,82.899,72098.1611
2688 HK Equity,2026-04-08,65.7,5542970.0,85.502,74361.8396
2688 HK Equity,2026-04-09,65.5,5543352.0,85.242,74135.4718
2688 HK Equity,2026-04-10,65.3,5321326.0,84.981,73909.1039
2688 HK Equity,2026-04-13,65.0,2513482.0,84.591,73569.5522
2688 HK Equity,2026-04-14,63.9,5360264.0,83.16,72324.529
2688 HK Equity,2026-04-15,63.4,3619181.0,82.509,71758.6093
2688 HK Equity,2026-04-16,62.8,4627976.0,81.728,71079.5058
2688 HK Equity,2026-04-17,61.5,7345816.0,80.036,69608.1147
2688 HK Equity,2026-04-20,62.45,2001019.0,81.272,70683.362
2688 HK Equity,2026-04-21,63.5,3139114.0,82.639,71871.7933
2688 HK Equity,2026-04-22,63.15,1720008.0,82.183,71475.6495
2688 HK Equity,2026-04-23,63.0,2726700.0,81.988,71305.8736
2688 HK Equity,2026-04-24,63.05,3115198.0,82.053,71362.4656
2688 HK Equity,2026-04-27,62.75,1755916.0,81.663,71022.9138
