ticker,period_end,revenue,net_income,eps,bvps,cfo,total_debt,roe,shares_out,announce_date,announce_date_est
2319 HK Equity,2025-06-30,41567.16,2045.524,0.523,10.5519,2860.447,29702.927,-0.6872,3912.04051,2025-08-27,False
2319 HK Equity,2025-12-31,40677.784,-500.174,-0.1284,10.446,6763.354,25388.736,3.7654,3878.90251,2026-03-25,False
2319 HK Equity,2026-06-30,44794.932,2371.497,0.612,10.5032,,30722.768,4.5634,3876.47651,2026-08-26,False
2331 HK Equity,2016-06-30,3595.635,113.421,0.0516,1.7489,312.311,1020.965,4.8918,1885.49402,2016-08-11,False
2331 HK Equity,2016-12-31,4419.658,529.833,0.2081,2.0043,635.339,854.053,17.9317,2005.31738,2017-03-23,False
2331 HK Equity,2017-06-30,3996.051,189.17,0.0793,2.1948,593.894,274.804,17.8682,2177.09326,2017-08-11,False
2331 HK Equity,2017-12-31,4877.861,325.985,0.1351,2.3454,639.414,72.595,11.365,2178.44142,2018-03-22,False
2331 HK Equity,2018-06-30,4712.773,268.569,0.111,2.4877,664.759,83.559,11.7021,2185.66261,2018-08-13,False
2331 HK Equity,2018-12-31,5798.125,446.694,0.1855,2.69,1120.15,56.284,13.1385,2191.06138,2019-03-22,False
2331 HK Equity,2019-06-30,6254.73,794.999,0.3288,2.8302,1410.851,798.084,20.9261,2306.15609,2019-08-14,False
2331 HK Equity,2019-12-31,7614.9,704.14,0.2906,3.1103,1914.501,950.251,23.173,2315.74946,2020-03-27,False
2331 HK Equity,2020-06-30,6180.935,683.271,0.2798,3.0865,544.853,924.009,19.7544,2473.90265,2020-08-14,False
2331 HK Equity,2020-12-31,8276.036,1015.213,0.4116,3.5113,2412.154,1112.426,21.4882,2489.13323,2021-03-19,False
2331 HK Equity,2021-06-30,10196.584,1962.223,0.7904,4.1511,3397.719,1075.761,33.2293,2493.85293,2021-08-12,False
2331 HK Equity,2021-12-31,12375.697,2048.658,0.8105,8.0775,3352.023,1394.545,26.9291,2616.54583,2022-03-17,False
2331 HK Equity,2022-06-30,12408.665,2189.308,0.8377,8.4681,1721.918,1752.673,26.0782,2617.66898,2022-08-12,False
2331 HK Equity,2022-12-31,13394.718,1874.526,0.7162,9.237,2524.674,2207.738,17.8901,2631.00179,2023-03-17,False
2331 HK Equity,2023-06-30,14018.947,2121.231,0.8063,9.6225,2021.615,2696.248,16.8125,2636.04306,2023-08-11,False
2331 HK Equity,2023-12-31,13579.544,1065.679,0.4192,9.2963,2943.759,2589.018,13.0782,2625.41471,2024-03-20,False
2331 HK Equity,2024-06-30,14345.288,1952.032,0.758,10.0236,2975.431,2275.133,11.7716,2584.48051,2024-08-16,False
2331 HK Equity,2024-12-31,14330.355,1060.886,0.4118,10.0989,2890.078,1993.554,11.9299,2584.79791,2025-03-28,False
2331 HK Equity,2025-06-30,14816.763,1737.422,0.6743,10.5109,2859.267,1845.537,10.5448,2584.81101,2025-08-21,False
2331 HK Equity,2025-12-31,14781.654,1198.321,0.4649,10.6884,3101.0,2089.806,10.9275,2584.81101,2026-03-19,False
2331 HK Equity,2026-06-30,15235.25,1816.185,0.704,11.0873,1249.197,2482.903,10.7994,2584.81375,2026-08-20,False
2338 HK Equity,2016-06-30,42561.3858,1071.1753,0.13,3.9958,1501.1119,37328.7039,4.7398,1943.04004,2016-08-30,False
2338 HK Equity,2016-12-31,50622.1356,1370.0133,0.1713,3.9687,5780.4817,54993.8427,7.6673,1943.04004,2017-03-29,False
2338 HK Equity,2017-06-30,72313.2656,2650.0427,0.33,4.0867,4305.9843,54488.1664,12.4388,1943.04004,2017-08-30,False
2338 HK Equity,2017-12-31,79256.1266,4158.2998,0.52,4.4065,11203.0445,51803.1052,20.3301,1943.04,2018-03-28,False
2338 HK Equity,2018-06-30,82263.9069,4392.5874,0.55,4.6234,8362.4301,55052.092,24.5515,1943.04,2018-08-28,False
2338 HK Equity,2018-12-31,76991.9254,4264.9399,0.535,4.9552,13141.6542,60837.7959,23.2251,1943.04,2019-03-25,False
2338 HK Equity,2019-06-30,90862.4965,5287.4884,0.67,5.3456,5504.6058,69418.5766,24.0658,1943.04,2019-08-29,False
2338 HK Equity,2019-12-31,83498.396,3817.467,0.4812,5.7001,18291.1408,64958.7167,21.5406,1943.04,2020-03-26,False
2338 HK Equity,2020-06-30,94494.5591,4680.2318,0.59,6.1391,4029.9571,63916.2867,18.6519,1943.04,2020-08-27,False
2338 HK Equity,2020-12-31,102793.8299,4548.0402,0.5732,6.4871,18550.2637,62437.188,19.088,1943.04,2021-03-30,False
2338 HK Equity,2021-06-30,135316.1464,6509.8929,0.81,7.9951,9317.1863,65919.1252,18.6668,1943.04,2021-08-30,False
2338 HK Equity,2021-12-31,84898.9199,2982.7123,0.3418,8.1254,10563.3589,57063.4554,15.514,1943.04,2022-03-30,False
2338 HK Equity,2022-06-30,86769.307,2391.0131,0.27,8.2315,-2069.2319,62298.1846,7.608,1943.04,2022-08-30,False
2338 HK Equity,2022-12-31,88388.2286,2513.9999,0.2902,8.4711,-1587.76,66681.2942,6.8082,1943.04,2023-03-30,False
2338 HK Equity,2023-06-30,106135.2669,3899.0232,0.45,8.9124,12830.1017,78316.2432,8.6376,1943.04,2023-08-30,False
2338 HK Equity,2023-12-31,107823.2087,5114.8708,0.5861,9.0912,13744.3626,68328.3484,11.82,1943.04,2024-03-25,False
2338 HK Equity,2024-06-30,112489.7073,5903.4554,0.68,9.6237,12318.6304,79538.9033,13.6892,1943.04,2024-08-22,False
2338 HK Equity,2024-12-31,103200.7973,5499.8336,0.6302,9.9348,12858.3913,69661.7052,13.7363,1943.04,2025-03-27,False
2338 HK Equity,2025-06-30,113151.7881,5643.453,0.65,10.2725,6709.4347,72012.7872,12.8443,1943.04,2025-08-29,False
2338 HK Equity,2025-12-31,118657.493,5287.0515,0.6067,10.6948,21434.4842,66663.2039,12.1527,1943.04,2026-03-26,False
2338 HK Equity,2026-06-30,123162.9652,7701.2654,0.89,11.0944,11704.7347,73963.0718,13.9935,1943.04,2026-08-27,False
2359 HK Equity,2017-06-30,3665.375,742.4442,0.3359,,595.0506,,,,2018-08-21,False
2359 HK Equity,2017-12-31,4099.8849,484.6493,0.2197,2.8755,1215.367,1635.1657,,,2019-03-22,False
2359 HK Equity,2018-06-30,4409.207,1271.898,0.557,4.0486,392.173,1756.66,,,2018-08-21,False
2359 HK Equity,2018-12-31,5204.477,988.625,0.3985,6.4567,1088.058,135.0,18.8139,273.94732,2019-03-22,False
2359 HK Equity,2019-06-30,5894.358,1056.762,0.5417,9.0332,925.477,2152.279,14.7798,286.46278,2019-08-19,False
2359 HK Equity,2019-12-31,6977.848,797.789,0.2267,6.2411,1754.543,5694.358,10.5974,286.46278,2020-03-24,False
2359 HK Equity,2020-06-30,7231.434,1717.156,0.625,6.681,1393.406,5511.032,13.8608,286.46278,2020-08-13,False
2359 HK Equity,2020-12-31,9303.997,1243.079,0.4367,11.0899,2498.368,4293.579,11.8871,368.30926,2021-03-30,False
2359 HK Equity,2021-06-30,10536.5579,2675.1006,0.92,12.4556,2215.0227,4459.5911,14.1798,385.44998,2021-08-12,False
2359 HK Equity,2021-12-31,12365.827,2422.054,0.8277,13.0222,2428.006,4107.782,14.3612,392.10015,2022-03-23,False
2359 HK Equity,2022-06-30,17756.258,4635.75,1.59,14.2318,3829.786,5162.046,17.9105,392.17127,2022-07-26,False
2359 HK Equity,2022-12-31,21598.52,4177.963,1.4204,15.737,6500.572,5844.35,20.7183,395.26521,2023-03-20,False
2359 HK Equity,2023-06-30,18871.285,5313.12,1.81,16.7868,5531.798,5680.663,20.654,402.54365,2023-07-31,False
2359 HK Equity,2023-12-31,21469.522,5377.033,1.8342,18.567,7624.771,5747.666,21.0204,402.54365,2024-03-18,False
2359 HK Equity,2024-06-30,16424.259,4239.822,1.4581,18.7896,4938.729,7166.16,18.3986,387.07615,2024-07-29,False
2359 HK Equity,2024-12-31,22817.172,5112.786,1.786,20.3022,7651.547,8501.941,16.4434,387.07615,2025-03-17,False
2359 HK Equity,2025-06-30,20799.282,8287.319,2.92,24.2236,7382.353,7516.103,23.3806,387.07615,2025-07-28,False
2359 HK Equity,2025-12-31,25051.063,10907.608,3.7943,26.7154,10068.621,8420.113,27.7494,510.47691,2026-03-23,False
2359 HK Equity,2026-06-30,28897.479,11080.174,3.8,27.9291,9669.554,15128.903,30.6995,490.32801,2026-08-03,False
2382 HK Equity,2016-06-30,5909.615,465.274,0.4321,3.7198,415.855,747.991,24.5747,1097.0,2016-08-15,False
2382 HK Equity,2016-12-31,8702.163,805.479,0.7427,4.4624,1229.715,1326.185,29.1249,1097.0,2017-03-13,False
2382 HK Equity,2017-06-30,10031.683,1159.246,1.0737,5.2087,584.257,1456.595,40.1188,1097.0,2017-08-14,False
2382 HK Equity,2017-12-31,12334.569,1742.308,1.5901,6.8264,1894.827,1996.408,46.8606,1097.0,2018-03-19,False
2382 HK Equity,2018-06-30,11976.354,1179.794,1.0803,7.2705,672.339,5984.09,42.6906,1097.0,2018-08-13,False
2382 HK Equity,2018-12-31,13955.498,1311.078,1.1988,8.4187,3007.248,6532.33,29.7905,1096.8497,2019-03-19,False
2382 HK Equity,2019-06-30,15574.918,1431.175,1.3079,9.1096,1169.469,6208.291,30.5243,1096.8497,2019-08-13,False
2382 HK Equity,2019-12-31,22273.786,2560.123,2.3403,11.4445,3490.465,6657.909,36.6393,1096.8497,2020-03-16,False
2382 HK Equity,2020-06-30,18863.768,1749.024,1.5984,12.3042,2007.125,7240.395,36.6926,1096.8497,2020-08-17,False
2382 HK Equity,2020-12-31,19137.997,3122.769,2.861,15.1317,5176.415,7442.954,33.4256,1096.8497,2021-03-17,False
2382 HK Equity,2021-06-30,19833.436,2687.979,2.4592,16.6639,2434.197,8042.856,36.5758,1096.8497,2021-08-16,False
2382 HK Equity,2021-12-31,17663.416,2300.028,2.1059,18.7702,4651.783,8030.074,26.8278,1096.8497,2022-03-22,False
2382 HK Equity,2022-06-30,16971.756,1357.905,1.2413,18.9469,1571.064,7878.03,18.73,1096.8497,2022-08-15,False
2382 HK Equity,2022-12-31,16225.181,1049.891,0.9612,19.9101,5806.232,10804.343,11.3504,1096.8497,2023-03-20,False
2382 HK Equity,2023-06-30,14278.565,436.714,0.3999,19.8184,1053.642,15239.143,6.9926,1096.8497,2023-08-22,False
2382 HK Equity,2023-12-31,17402.696,662.701,0.6075,20.4445,2050.092,16204.145,4.9678,1096.7748,2024-03-20,False
2382 HK Equity,2024-06-30,18860.225,1079.006,0.9904,21.1454,2067.872,14117.003,7.7603,1094.8048,2024-08-20,False
2382 HK Equity,2024-12-31,19434.266,1620.153,1.4919,22.62,1742.273,16397.722,11.4401,1094.8048,2025-03-24,False
2382 HK Equity,2025-06-30,19651.919,1646.133,1.5156,23.7168,2635.024,17376.436,13.2878,1094.8048,2025-08-19,False
2382 HK Equity,2025-12-31,23577.207,2992.974,2.7484,26.6245,3294.889,14979.968,17.2096,1094.8048,2026-03-30,False
2382 HK Equity,2026-06-30,21905.704,1808.364,1.6803,26.3979,3426.1,11467.728,17.4872,1078.9648,2026-08-26,False
2388 HK Equity,2016-06-30,33249.0,42837.0,4.0516,21.6202,76861.0,327971.0,27.2513,10572.78027,2016-08-30,False
2388 HK Equity,2016-12-31,35721.0,13039.0,1.2333,21.626,-195485.0,219147.0,26.3941,10572.78027,2017-03-31,False
2388 HK Equity,2017-06-30,39482.0,17486.0,1.6539,22.4591,230296.0,332152.0,13.0997,10572.78027,2017-08-30,False
2388 HK Equity,2017-12-31,45402.0,13677.0,1.2936,23.0798,-167995.0,264048.0,13.1861,10572.78027,2018-03-29,False
2388 HK Equity,2018-06-30,46100.0,17561.0,1.661,23.4607,-43135.0,274014.0,12.8684,10572.78027,2018-08-28,False
2388 HK Equity,2018-12-31,48214.0,14509.0,1.3723,26.5788,281818.0,399679.0,12.2164,10572.78027,2019-03-29,False
2388 HK Equity,2019-06-30,56382.0,17949.0,1.6319,27.6001,-309520.0,257298.0,11.7672,10572.78027,2019-08-30,False
2388 HK Equity,2019-12-31,54698.0,15625.0,1.4121,28.5884,58215.0,280959.0,11.0357,10572.78027,2020-03-27,False
2388 HK Equity,2020-06-30,49217.0,15898.0,1.4385,29.0899,39446.0,270484.0,10.0569,10572.78027,2020-08-30,False
2388 HK Equity,2020-12-31,45287.0,11965.0,1.0667,29.6779,17982.0,326921.0,8.5992,10572.78027,2021-03-30,False
2388 HK Equity,2021-06-30,40385.0,13264.0,1.1895,29.93,-117866.0,331686.0,7.6455,10572.78027,2021-08-30,False
2388 HK Equity,2021-12-31,36478.0,11084.0,0.9831,30.4059,155964.0,488485.0,7.2318,10572.78027,2022-03-29,False
2388 HK Equity,2022-06-30,27934.0,13315.0,1.1938,30.1923,-71352.0,318027.0,7.2416,10572.78027,2022-08-30,False
2388 HK Equity,2022-12-31,47300.0,14015.0,1.2597,30.5751,49511.0,320262.0,8.0467,10572.78027,2023-03-30,False
2388 HK Equity,2023-06-30,69184.0,17694.0,1.6077,31.3489,-102332.0,294933.0,9.3185,10572.78027,2023-08-30,False
2388 HK Equity,2023-12-31,82175.0,16421.0,1.4873,30.2801,227660.0,375672.0,10.1718,10572.78027,2024-03-28,False
2388 HK Equity,2024-06-30,82661.0,20040.0,1.8954,30.8881,-107712.0,322117.0,10.8705,10572.78027,2024-08-29,False
2388 HK Equity,2024-12-31,81228.0,18193.0,1.7207,32.0366,-128747.0,357348.0,11.6058,10572.78027,2025-03-26,False
2388 HK Equity,2025-06-30,86370.0,22160.0,2.0959,32.8257,-176786.0,344350.0,11.9807,10572.78027,2025-08-29,False
2388 HK Equity,2025-12-31,75649.0,17969.0,1.6996,33.9105,-87605.0,360731.0,11.5107,10572.78027,2026-03-30,False
2388 HK Equity,2026-06-30,77971.0,23739.0,2.2453,34.0843,121939.0,445011.0,11.7915,10572.78027,2026-08-28,False
241 HK Equity,2016-03-31,39.4,-91.127,-0.0112,0.1494,-45.979,0.0,-15.0469,,2016-06-29,True
241 HK Equity,2016-06-30,,,,,,,,8176.27295,2015-11-23,False
241 HK Equity,2016-09-30,55.027,-102.398,-0.0125,0.1475,-99.468,100.608,-14.1146,,2016-12-29,True
241 HK Equity,2016-12-30,,,,,,,,8182.43506,2016-06-22,False
241 HK Equity,2017-03-31,420.051,-105.228,-0.0129,0.1438,-133.362,200.0,-17.308,,2017-06-29,True
241 HK Equity,2017-06-30,,,,,,,,8192.73731,2016-11-24,False
241 HK Equity,2017-09-30,889.731,-90.911,-0.0107,0.1197,-121.967,200.0,-16.8384,,2017-12-29,True
241 HK Equity,2017-12-29,,,,,,,,9386.7965,2017-05-17,False
241 HK Equity,2018-03-31,1552.887,-16.063,-0.0016,0.2621,41.267,0.0,-5.693,,2018-06-29,True
241 HK Equity,2018-06-29,,,,,,,,9844.207,2017-11-15,False
241 HK Equity,2018-09-30,1878.709,-84.104,-0.008,0.231,302.333,1249.38,-5.2435,,2018-12-29,True
241 HK Equity,2018-12-31,,,,,,,,11677.8646,2018-05-16,False
241 HK Equity,2019-03-31,3217.158,2.155,0.0002,0.2386,83.413,1700.0,-3.0494,,2019-06-29,True
241 HK Equity,2019-06-28,,,,,,,,11712.22746,2018-11-19,False
241 HK Equity,2019-09-30,4116.846,-1.102,-0.0001,0.4176,456.39,1081.82,0.0273,,2019-12-29,True
241 HK Equity,2019-12-31,,,,,,,,12027.01392,2019-05-16,False
241 HK Equity,2020-03-31,5479.63,-5.484,-0.0005,0.4364,96.614,69.755,-0.1634,,2020-06-29,True
241 HK Equity,2020-06-30,,,,,,,,12950.38667,2019-11-26,False
241 HK Equity,2020-09-30,7162.031,283.431,0.0217,1.0755,568.9,47.204,2.8524,,2020-12-29,True
241 HK Equity,2020-12-31,,,,,,,,13454.07454,2020-05-27,False
241 HK Equity,2021-03-31,8356.437,65.157,0.0048,1.0603,443.072,37.74,3.5623,,2021-06-29,True
241 HK Equity,2021-06-30,,,,,,,,13487.96504,2020-11-25,False
241 HK Equity,2021-09-30,9357.715,-231.771,-0.0172,1.0433,603.809,67.827,-1.1675,,2021-12-29,True
241 HK Equity,2021-12-31,,,,,,,,13490.16779,2021-05-25,False
241 HK Equity,2022-03-31,11219.901,-33.784,-0.0025,1.043,-174.556,135.414,-1.8701,,2022-06-29,True
241 HK Equity,2022-06-30,,,,,,,,13518.27254,2022-11-24,False
241 HK Equity,2022-09-30,11500.569,160.661,0.0119,1.1053,506.536,88.233,0.8745,,2022-12-29,True
241 HK Equity,2022-12-30,,,,,,,,13520.77704,2022-05-25,False
241 HK Equity,2023-03-31,15262.447,374.992,0.0278,1.1222,-203.769,77.798,3.6598,,2023-06-29,True
241 HK Equity,2023-06-30,,,,,,,,13533.27854,2022-11-28,False
241 HK Equity,2023-09-30,12956.0,445.891,0.033,1.1906,938.545,88.233,5.2904,,2023-12-29,True
241 HK Equity,2023-12-29,,,,,,,,13533.49954,2023-05-23,False
241 HK Equity,2024-03-31,14070.555,437.586,0.03,0.9038,254.68,82.17,5.9458,,2024-06-29,True
241 HK Equity,2024-06-28,,,,,,,,16091.73626,2023-11-28,False
241 HK Equity,2024-09-30,14273.724,768.953,0.0479,0.9509,738.207,68.05,7.6936,,2024-12-29,True
241 HK Equity,2024-12-31,,,,,,,,16091.82626,2024-05-27,False
241 HK Equity,2025-03-31,16324.568,663.474,0.0413,1.015,1005.613,35.515,9.2845,,2025-06-29,True
241 HK Equity,2025-06-30,,,,,,,,16123.56955,2024-11-13,False
241 HK Equity,2025-09-30,16697.093,1266.629,0.0786,1.0896,563.475,75.905,11.7539,,2025-12-29,True
241 HK Equity,2025-12-31,,,,,,,,16174.72797,2025-05-19,False
241 HK Equity,2026-03-31,17558.029,669.533,0.0416,1.1083,986.078,59.755,11.3333,,2026-06-29,True
241 HK Equity,2026-06-30,,,,,,,,16175.30097,2025-11-26,False
2600 HK Equity,2016-06-30,49772.592,67.923,0.0009,2.6298,1240.324,109554.226,0.4249,3943.96606,2016-08-25,False
2600 HK Equity,2016-12-31,94456.324,300.489,0.0165,2.4255,5391.834,107394.637,0.6791,3943.96606,2017-03-23,False
2600 HK Equity,2017-06-30,91421.061,736.877,0.0458,2.5065,2471.59,104405.375,2.5662,3943.96606,2017-08-17,False
2600 HK Equity,2017-12-31,89599.367,676.151,0.0454,2.6629,5781.524,103270.773,3.7265,3943.96597,2018-03-22,False
2600 HK Equity,2018-06-30,82394.354,821.627,0.046,3.423,3928.801,103247.933,3.3897,3943.96597,2018-08-15,False
2600 HK Equity,2018-12-31,97847.06,-114.167,-0.0067,3.5169,3986.138,101772.876,1.5362,3943.96597,2019-03-28,False
2600 HK Equity,2019-06-30,95020.681,707.411,0.035,3.1228,950.895,107495.583,1.1389,3943.96597,2019-08-27,False
2600 HK Equity,2019-12-31,95134.057,145.237,0.0114,2.8894,7451.243,99238.099,1.6784,3943.96597,2020-03-26,False
2600 HK Equity,2020-06-30,84108.752,35.712,-0.006,2.8904,4670.946,106149.931,0.0849,3943.96597,2020-08-27,False
2600 HK Equity,2020-12-31,101881.825,728.594,0.0355,2.9351,7255.176,97693.302,1.0149,3943.96597,2021-03-23,False
2600 HK Equity,2021-06-30,120816.623,3094.161,0.176,3.3767,7737.488,87477.087,6.9348,3943.96597,2021-08-24,False
2600 HK Equity,2021-12-31,178068.727,2665.261,0.1566,3.5531,11707.186,97340.305,10.4293,3943.96597,2022-03-22,False
2600 HK Equity,2022-06-30,158959.961,4455.937,0.259,4.627,6346.576,81826.133,12.0703,3943.96597,2022-08-23,False
2600 HK Equity,2022-12-31,145584.953,202.557,0.0095,3.0783,11338.224,93552.259,8.1803,3943.96597,2023-03-21,False
2600 HK Equity,2023-06-30,134062.61,3416.724,0.198,3.3308,5084.083,79048.566,6.081,3943.96597,2023-08-22,False
2600 HK Equity,2023-12-31,91256.434,3272.343,0.1922,3.531,8070.832,77650.069,11.8391,3943.96597,2024-03-27,False
2600 HK Equity,2024-06-30,110718.94,7013.999,0.409,3.8706,10729.784,69790.764,16.6478,3943.96597,2024-08-28,False
2600 HK Equity,2024-12-31,126390.27,5380.501,0.3153,4.0337,13687.845,64526.632,19.0975,3943.96597,2025-03-26,False
2600 HK Equity,2025-06-30,116408.652,7070.216,0.413,4.2344,9833.774,62109.036,17.9074,3943.96597,2025-08-27,False
2600 HK Equity,2025-12-31,124733.093,5603.157,0.3275,4.3674,6633.097,63493.276,17.5861,3943.96597,2026-03-27,False
2600 HK Equity,2026-06-30,125413.186,11871.383,0.693,4.9259,15196.247,59816.704,22.2398,3943.96597,2026-08-27,False
2618 HK Equity,2020-06-30,31542.866,650.456,0.17,,4990.234,,,,2021-08-23,False
2618 HK Equity,2020-12-31,41831.85,-4784.451,-1.2171,-1.3075,4787.3,34382.091,,,2021-05-20,False
2618 HK Equity,2021-06-30,48472.45,-15360.404,-3.62,6.1467,-81.947,14818.852,,6182.98177,2021-08-23,False
2618 HK Equity,2021-12-31,56220.952,-481.556,-0.0847,6.1356,6289.284,15172.671,,6183.28177,2022-03-10,False
2618 HK Equity,2022-06-30,58623.176,-1462.059,-0.25,6.8329,3704.78,16025.138,-4.6789,6596.38177,2022-08-23,False
2618 HK Equity,2022-12-31,78778.832,65.225,0.0106,7.0603,9609.444,23774.289,-3.3054,6597.58177,2023-03-09,False
2618 HK Equity,2023-06-30,77761.309,-637.211,-0.1,7.2023,3761.11,24817.752,-1.2348,6604.68177,2023-08-16,False
2618 HK Equity,2023-12-31,88863.403,1253.404,0.2027,7.2876,12590.906,27252.527,1.3008,6608.18177,2024-03-06,False
2618 HK Equity,2024-06-30,86344.759,2264.189,0.36,7.6675,7388.399,24731.774,7.1536,6622.18177,2024-08-15,False
2618 HK Equity,2024-12-31,96492.825,3933.378,0.6312,8.3472,13402.328,23169.733,11.9785,6627.38177,2025-03-06,False
2618 HK Equity,2025-06-30,98531.786,2579.653,0.41,8.0976,6573.975,23678.449,12.4521,6648.08177,2025-08-14,False
2618 HK Equity,2025-12-31,118615.2,4067.03,0.6467,8.2142,12191.149,22446.732,12.0848,6656.78177,2026-03-05,False
2618 HK Equity,2026-06-30,124683.247,3292.301,0.52,8.5114,6383.492,23878.86,13.3003,6676.98177,2026-08-13,False
2628 HK Equity,2016-06-30,337737.0,10395.0,0.36,10.7182,35745.0,113681.0,4.4324,7441.1748,2016-08-25,False
2628 HK Equity,2016-12-31,203044.0,8732.0,0.3089,10.7421,147743.0,137287.0,6.1098,7441.1748,2017-03-23,False
2628 HK Equity,2017-06-30,396165.0,12242.0,0.43,10.918,200861.0,175982.0,6.8594,7441.1748,2017-08-24,False
2628 HK Equity,2017-12-31,247190.0,20011.0,0.708,11.3545,121484.0,108632.0,10.3283,7441.175,2018-03-22,False
2628 HK Equity,2018-06-30,401690.0,16423.0,0.57,11.428,109797.0,123651.0,11.537,7441.175,2018-08-23,False
2628 HK Equity,2018-12-31,225729.0,-5028.0,-0.1779,11.2639,159610.0,214971.0,3.5648,7441.175,2019-03-27,False
2628 HK Equity,2019-06-30,448221.0,37599.0,1.32,13.0351,218324.0,152131.0,9.4212,7441.175,2019-08-22,False
2628 HK Equity,2019-12-31,281253.0,20688.0,0.7319,14.2851,206651.0,177768.0,16.143,7441.175,2020-03-25,False
2628 HK Equity,2020-06-30,503877.0,30535.0,1.07,14.7147,-54340.0,110698.0,13.0102,7441.175,2020-08-26,False
2628 HK Equity,2020-12-31,300618.0,19722.0,0.6978,15.9229,205756.0,183193.0,11.7252,7441.175,2021-03-25,False
2628 HK Equity,2021-06-30,537153.0,40968.0,1.45,16.6798,270794.0,226829.0,13.6789,7441.175,2021-08-25,False
2628 HK Equity,2021-12-31,287780.0,9798.0,0.3467,16.9491,181921.0,299260.0,10.9278,7441.175,2022-03-24,False
2628 HK Equity,2022-06-30,183007.0,39305.0,1.39,16.977,316468.0,231618.0,10.3234,7441.175,2022-08-25,False
2628 HK Equity,2022-12-31,287718.0,-7223.0,-0.2555,12.9498,215479.0,200073.0,7.5926,7441.175,2023-03-29,False
2628 HK Equity,2023-06-30,170232.0,34616.0,1.22,15.8982,334978.0,183954.0,5.896,7441.175,2023-08-23,False
2628 HK Equity,2023-12-31,173026.0,16568.0,0.5862,11.5968,220246.0,279555.0,14.7546,7441.175,2024-03-27,False
2628 HK Equity,2024-06-30,227924.0,38278.0,1.35,17.4718,364278.0,148111.0,11.6298,7441.175,2024-08-29,False
2628 HK Equity,2024-12-31,288626.0,68657.0,2.4291,18.0322,195976.0,253037.0,25.538,7441.175,2025-03-26,False
2628 HK Equity,2025-06-30,232782.0,40931.0,1.45,18.5253,390611.0,315268.0,21.5416,7441.175,2025-08-27,False
2628 HK Equity,2025-12-31,376930.0,113147.0,4.0031,21.0582,258962.0,449124.0,27.8904,7441.175,2026-03-25,False
2628 HK Equity,2026-06-30,426003.0,134489.0,4.76,23.4994,372835.0,357305.0,41.6958,7441.175,2026-08-27,False
267 HK Equity,2016-06-30,213593.6043,17369.2057,0.5806,14.2232,16289.6257,1912224.1085,5.228,29090.26172,2016-08-26,False
267 HK Equity,2016-12-31,229242.8002,20268.5854,0.6861,14.864,227366.8206,1958308.5363,8.9682,29090.26172,2017-03-23,False
267 HK Equity,2017-06-30,247499.3921,28779.8211,0.9808,15.508,320005.6315,1881687.616,11.0063,29090.26172,2017-08-29,False
267 HK Equity,2017-12-31,281192.4157,10175.536,0.34,15.5488,-202456.4665,1904212.7444,8.5509,29090.26263,2018-03-28,False
267 HK Equity,2018-06-30,278048.7475,25207.4593,0.8537,16.2031,31999.5865,1870694.9885,7.8429,29090.26263,2018-08-29,False
267 HK Equity,2018-12-31,316472.0144,17375.1437,0.5893,16.8624,322370.891,2095514.1845,9.1209,29090.26263,2019-03-29,False
267 HK Equity,2019-06-30,315222.4672,29002.066,0.9951,17.5497,-118000.1118,2038866.4143,9.3216,29090.26263,2019-08-29,False
267 HK Equity,2019-12-31,342497.3877,18309.0524,0.6294,18.1784,273412.4875,2286369.0782,9.3739,29090.26263,2020-03-31,False
267 HK Equity,2020-06-30,314088.8566,24480.0112,0.8428,18.7071,-116888.5648,2190452.6747,8.0495,29090.26263,2020-08-28,False
