date,AUDUSD Curncy,BDIY Index,CL1 Comdty,CNCPIYOY Index,CNGDPYOY Index,CO1 Comdty,CPI YOY Index,CPMINDX Index,DXY Curncy,EURUSD Curncy,FDTR Index,GBPUSD Curncy,GC1 Comdty,GCNY10YR Index,HG1 Comdty,HIHD01M Index,HIHD03M Index,HKCPIY Index,HKGDYOY Index,HKUERATE Index,HSAHP Index,HSCEI Index,HSCI Index,HSI Index,HSTECH Index,LF98TRUU Index,LUACTRUU Index,MXEF Index,MXWO Index,NAPMPMI Index,NDX Index,NG1 Comdty,NKY Index,SHCOMP Index,SHSZ300 Index,SI1 Comdty,SPX Index,USDCNH Curncy,USDCNY Curncy,USDHKD Curncy,USDJPY Curncy,USGG10YR Index,USGG2YR Index,USGG30YR Index,USURTOT Index,VHSI Index,VIX Index
2025-05-27,0.6443,1296.0,60.89,,,64.09,,,99.521,1.1328,4.5,1.3507,3300.4,1.701,471.0,0.60119,1.36714,,,,132.38,8469.97,3470.52,23381.99,5182.6,2749.11,3350.98,1164.1,3869.06,,21414.99,3.398,37724.11,3340.687,3839.4,33.146,5921.54,7.1896,7.1953,7.8384,144.33,4.4436,3.9808,4.9511,,23.4,18.96
2025-05-28,0.6426,1303.0,61.84,,,64.9,,,99.875,1.1292,4.5,1.3469,3294.9,1.709,464.4,0.59589,1.37774,,,,132.41,8443.87,3452.85,23258.31,5174.64,2750.13,3344.65,1163.84,3845.7,,21318.17,3.204,37722.4,3339.932,3836.24,33.0,5888.55,7.1925,7.1959,7.8387,144.84,4.4773,3.9901,4.9758,,22.74,19.31
2025-05-29,0.6442,1353.0,60.94,,,64.15,,,99.278,1.137,4.5,1.3492,3317.1,1.718,467.55,0.58857,1.32286,,,,131.65,8559.71,3500.64,23573.38,5301.92,2754.8,3357.79,1170.16,3862.34,,21363.95,3.522,38432.98,3363.446,3858.7,33.423,5912.17,7.1876,7.1859,7.8419,144.21,4.418,3.9386,4.9162,,22.89,19.18
2025-05-30,0.6431,1418.0,60.79,,,63.9,,,99.329,1.1347,4.5,1.3459,3288.9,1.706,467.75,0.58762,1.32286,,,,132.83,8432.02,3454.9,23289.77,5170.43,2755.03,3363.9,1157.34,3863.48,,21340.99,3.447,37965.1,3347.487,3840.23,33.029,5911.69,7.2051,7.1989,7.8413,144.02,4.4004,3.8975,4.9305,,23.05,18.57
2025-05-31,,,,-0.1,,,2.4,49.5,,,,,,,,,,1.9,,3.5,,,,,,,,,,48.6,,,,,,,,,,,,,,,4.3,,
2025-06-02,0.6495,1422.0,62.52,,,64.63,,,98.706,1.1441,4.5,1.3544,3370.6,,485.85,0.88893,1.70786,,,,134.34,8359.26,3434.65,23157.97,5134.11,2755.37,3355.13,1153.77,3881.41,,21491.75,3.694,37470.67,,,34.694,5935.94,7.2106,,7.8446,142.71,4.4399,3.9366,4.9655,,24.58,18.36
2025-06-03,0.6462,1430.0,63.41,,,65.63,,,99.227,1.1372,4.5,1.3517,3350.2,1.707,483.4,0.87423,1.76048,,,,132.5,8519.86,3484.31,23512.49,5189.49,2759.08,3358.57,1158.13,3894.53,,21662.58,3.722,37446.81,3361.976,3852.01,34.633,5970.37,7.1917,7.1883,7.8451,143.97,4.4537,3.9511,4.981,,24.76,17.69
2025-06-04,0.6492,1489.0,62.85,,,64.86,,,98.787,1.1417,4.5,1.3554,3373.5,1.704,488.65,0.76952,1.7528,,,,132.08,8576.75,3512.22,23654.03,5219.02,2763.42,3379.99,1172.45,3903.91,,21721.92,3.716,37747.45,3376.203,3868.74,34.648,5970.81,7.1713,7.178,7.8466,142.77,4.3552,3.8665,4.8775,,23.71,17.61
2025-06-05,0.6506,1626.0,63.37,,,65.34,,,98.741,1.1445,4.5,1.357,3350.7,1.703,493.3,0.7,1.77226,,,,131.54,8684.73,3543.11,23906.97,5319.96,2763.92,3372.82,1182.68,3889.67,,21547.43,3.677,37554.49,3384.098,3877.56,35.805,5939.3,7.1761,7.1777,7.8462,143.53,4.3906,3.9201,4.8775,,23.35,18.48
2025-06-06,0.649,1633.0,64.58,,,66.47,,,99.19,1.1397,4.5,1.3528,3322.7,1.693,484.8,0.63952,1.73881,,,,131.74,8629.75,3530.95,23792.54,5286.52,2763.98,3356.19,1182.93,3914.72,,21761.79,3.784,37741.61,3385.358,3873.98,36.139,6000.36,7.1886,7.1926,7.8469,144.85,4.5056,4.0365,4.9676,,22.5,16.77
2025-06-09,0.6516,1691.0,65.29,,,67.04,,,98.939,1.1422,4.5,1.3551,3332.1,1.692,492.5,0.55982,1.71964,,,,130.54,8780.13,3588.65,24181.43,5433.23,2764.2,3362.72,1193.78,3919.17,,21797.87,3.635,38088.57,3399.771,3885.25,36.796,6005.88,7.1826,7.1794,7.8478,144.57,4.4738,4.0034,4.9397,,23.2,17.16
2025-06-10,0.6522,1680.0,64.98,,,66.87,,,99.098,1.1425,4.5,1.35,3320.9,1.694,490.0,0.54524,1.69714,,,,129.37,8767.36,3593.18,24162.87,5392.19,2766.41,3368.55,1201.13,3934.94,,21941.92,3.533,38211.51,3384.816,3865.47,36.642,6038.81,7.1887,7.1878,7.8482,144.87,4.4698,4.0181,4.9274,,23.41,16.95
2025-06-11,0.6501,1738.0,68.15,,,69.77,,,98.631,1.1487,4.5,1.3547,3321.3,1.686,481.45,0.62119,1.72226,,,,127.85,8865.72,3622.06,24366.94,5451.2,2770.77,3378.48,1208.98,3929.36,,21860.8,3.507,38421.19,3402.316,3894.63,36.261,6022.24,7.1986,7.1903,7.8494,144.56,4.4203,3.9515,4.9172,,23.17,17.26
2025-06-12,0.6533,1904.0,68.04,,,69.36,,,97.921,1.1584,4.5,1.3613,3380.9,1.703,483.55,0.63185,1.72857,,,,128.06,8729.96,3584.92,24035.38,5331.33,2771.31,3392.93,1202.74,3944.58,,21913.32,3.492,38173.09,3402.658,3892.2,36.295,6045.26,7.1735,7.1727,7.8494,143.48,4.3592,3.9077,4.8412,,22.88,18.02
2025-06-13,0.6487,1968.0,72.98,,,74.23,,,98.184,1.1549,4.5,1.3571,3431.2,1.702,481.45,0.5981,1.7,,,,128.05,8655.33,3562.41,23892.56,5239.71,2768.11,3378.19,1190.03,3900.9,,21631.04,3.581,37834.25,3376.996,3864.18,36.355,5976.97,7.1892,7.1832,7.8495,144.07,4.3987,3.9475,4.8938,,23.33,20.82
2025-06-16,0.6524,1975.0,71.77,,,73.23,,,97.998,1.1561,4.5,1.3578,3396.4,1.699,483.6,0.53952,1.62393,,,,127.51,8729.99,3586.8,24060.99,5299.91,2772.31,3373.01,1198.18,3936.03,,21937.57,3.748,38311.33,3388.729,3873.8,36.448,6033.11,7.182,7.1802,7.8498,144.75,4.4462,3.9664,4.9552,,22.43,19.11
2025-06-17,0.6475,1952.0,74.84,,,76.45,,,98.82,1.148,4.5,1.3429,3386.6,1.694,480.9,0.52452,1.55566,,,,128.34,8694.67,3572.45,23980.3,5291.85,2770.67,3384.55,1196.96,3901.81,,21719.08,3.851,38536.74,3387.405,3870.38,37.151,5982.72,7.1917,7.1868,7.8497,145.29,4.3888,3.9518,4.8907,,22.09,21.6
2025-06-18,0.6509,1874.0,75.14,,,76.7,,,98.905,1.148,4.5,1.3422,3389.8,1.639,485.3,0.5403,1.54095,,,,129.54,8594.19,3538.47,23710.69,5214.41,2771.98,3385.5,1193.45,3899.46,,21719.69,3.989,38885.15,3388.809,3874.97,36.913,5980.87,7.1946,7.1895,7.8499,145.13,4.3909,3.9414,4.8887,,21.72,20.14
2025-06-19,0.6482,1751.0,,,,78.85,,,98.905,1.1495,4.5,1.3465,,1.642,,0.53506,1.52958,,,,131.54,8410.94,3463.7,23237.74,5088.32,2771.98,3385.5,1177.31,3887.09,,,,38488.34,3362.108,3843.09,,,7.186,7.1878,7.8499,145.45,4.3909,3.9414,4.8887,,22.54,22.17
2025-06-20,0.6452,1689.0,74.93,,,77.01,,,98.707,1.1523,4.5,1.3451,3368.1,1.639,483.35,0.52845,1.51464,,,,130.57,8527.07,3501.93,23530.48,5133.14,2776.14,3387.72,1189.85,3881.69,,21626.39,3.847,38403.23,3359.896,3846.64,36.017,5967.84,7.1791,7.1815,7.85,146.09,4.3751,3.9077,4.8897,,21.45,20.62
2025-06-23,0.646,1674.0,68.51,,,71.48,,,98.416,1.1578,4.5,1.3524,3377.7,1.642,484.95,0.68363,1.5175,,,,130.28,8597.36,3526.79,23689.13,5187.01,2780.96,3394.69,1182.25,3905.86,,21856.33,3.698,38354.09,3381.582,3857.9,36.187,6025.17,7.1751,7.1789,7.85,146.15,4.3475,3.8633,4.8755,,21.59,19.83
2025-06-24,0.6489,1681.0,64.37,,,67.14,,,97.858,1.1609,4.5,1.3615,3317.4,1.649,487.25,0.74714,1.55071,,,,129.06,8760.45,3597.78,24177.07,5297.96,2789.74,3408.86,1211.84,3957.83,,22190.52,3.537,38790.56,3420.566,3904.03,35.732,6092.18,7.1656,7.1716,7.85,144.94,4.2945,3.8251,4.8331,,21.16,17.48
2025-06-25,0.6513,1665.0,64.92,,,67.68,,,97.679,1.1659,4.5,1.3664,3327.1,1.655,491.75,0.90964,1.71179,,,,128.56,8859.29,3641.82,24474.67,5359.02,2791.88,3408.06,1220.72,3950.11,,22237.74,3.406,38942.07,3455.974,3960.07,36.111,6092.16,7.1731,7.1741,7.85,145.24,4.2906,3.7807,4.8311,,21.53,16.76
2025-06-26,0.6546,1553.0,65.24,,,67.73,,,97.147,1.1701,4.5,1.3728,3333.5,1.647,506.6,0.96554,1.76339,,,,129.18,8803.83,3619.67,24325.4,5345.16,2796.77,3416.28,1226.95,3984.5,,22447.29,3.261,39584.58,3448.453,3946.02,36.591,6141.02,7.164,7.1676,7.8497,144.42,4.2417,3.7193,4.8002,,21.09,16.59
2025-06-27,0.6529,1521.0,65.52,,,67.77,,,97.401,1.1718,4.5,1.3716,3287.6,1.648,506.85,0.83036,1.71179,,,,128.6,8762.47,3610.61,24284.15,5341.43,2798.56,3410.5,1228.53,4009.04,,22534.2,3.739,40150.79,3424.227,3921.76,36.037,6173.07,7.1726,7.1726,7.8498,144.65,4.2769,3.748,4.8351,,20.38,16.32
2025-06-30,0.6581,1489.0,65.11,0.1,5.2,67.61,2.7,49.7,96.875,1.1787,4.5,1.3732,3307.7,1.65,503.0,0.72744,1.67958,1.4,3.3,3.5,129.94,8678.3,3585.19,24072.28,5302.82,2805.7,3426.76,1222.78,4026.44,49.0,22679.01,3.456,40487.39,3444.426,3936.08,35.852,6204.95,7.1574,7.1638,7.8499,144.03,4.228,3.7192,4.7743,4.1,20.16,16.73
2025-07-01,0.6583,1458.0,65.45,,,67.11,,,96.819,1.1806,4.5,1.3746,3349.8,1.647,504.8,,,,,,130.94,,,,,2807.95,3428.74,1229.25,4021.57,,22478.14,3.415,39986.33,3457.747,3942.76,36.082,6198.01,7.1609,7.1658,7.85,143.42,4.2416,3.7725,4.7645,,,16.83
2025-07-02,0.6584,1443.0,67.45,,,69.11,,,96.776,1.1799,4.5,1.3636,3359.7,1.643,514.9,0.72958,1.70589,,,,129.51,8724.9,3605.46,24221.41,5269.11,2809.7,3426.18,1230.24,4036.25,,22641.89,3.488,39762.48,3454.792,3943.68,36.426,6227.42,7.1612,7.1631,7.8499,143.66,4.2769,3.7848,4.8011,,20.31,16.64
2025-07-03,0.6571,1434.0,67.0,,,68.8,,,97.18,1.1757,4.5,1.3655,3342.9,1.643,509.7,0.7125,1.7,,,,130.11,8648.44,3592.58,24069.94,5233.71,2811.52,3419.67,1236.97,4063.04,,22866.97,3.409,39785.9,3461.151,3968.07,36.784,6279.35,7.1703,7.1706,7.85,144.93,4.3457,3.8799,4.8613,,20.13,16.38
2025-07-04,0.6556,1436.0,,,,68.3,,,97.18,1.1778,4.5,1.365,,1.645,,0.85875,1.78435,,,,130.88,8609.27,3576.68,23916.06,5216.26,2811.52,3419.67,1231.63,4061.43,,,,39810.88,3472.319,3982.2,,,7.1633,7.1656,7.8493,144.47,4.3457,3.8799,4.8613,,20.16,17.48
2025-07-07,0.6491,1436.0,67.93,,,69.58,,,97.48,1.1709,4.5,1.3602,3342.8,1.644,498.45,1.05446,1.81488,,,,130.67,8608.54,3576.3,23887.83,5229.56,2809.21,3406.58,1226.19,4035.12,,22685.57,3.412,39587.68,3473.127,3965.17,36.615,6229.98,7.1795,7.1762,7.8493,146.05,4.3794,3.8946,4.9152,,20.19,17.79
2025-07-08,0.653,1431.0,68.33,,,70.15,,,97.516,1.1725,4.5,1.3592,3316.9,1.648,564.5,1.07488,1.81464,,,,130.01,8708.66,3612.97,24148.07,5325.95,2805.32,3401.48,1231.54,4030.01,,22702.25,3.34,39688.81,3497.475,3998.45,36.472,6225.52,7.1818,7.1785,7.8499,146.58,4.3992,3.8905,4.9244,,20.35,16.81
2025-07-09,0.6535,1423.0,68.38,,,70.19,,,97.555,1.172,4.5,1.3586,3321.0,1.648,544.35,1.10143,1.80393,,,,130.64,8597.27,3578.0,23892.32,5231.99,2808.22,3413.81,1227.87,4055.89,,22864.91,3.214,39821.28,3493.05,3991.4,36.351,6263.26,7.1828,7.1807,7.8497,146.33,4.332,3.8429,4.8684,,19.93,15.94
2025-07-10,0.6588,1465.0,66.57,,,68.64,,,97.652,1.1701,4.5,1.3579,3325.7,1.66,554.8,1.03304,1.8,,,,129.61,8668.26,3598.66,24028.37,5216.6,2809.3,3415.36,1231.26,4063.96,,22829.26,3.337,39646.36,3509.682,4010.02,37.038,6280.46,7.1789,7.1782,7.8499,146.26,4.3498,3.8721,4.8694,,20.22,15.78
2025-07-11,0.6578,1663.0,68.45,,,70.36,,,97.853,1.1689,4.5,1.3493,3364.0,1.668,556.2,1.08191,1.84857,,,,128.52,8687.56,3615.67,24139.57,5248.48,2805.23,3398.47,1229.13,4046.84,,22780.6,3.314,39569.68,3510.177,4014.81,38.676,6259.75,7.1717,7.1701,7.8498,147.43,4.4093,3.885,4.9491,,21.49,16.4
2025-07-14,0.6545,1783.0,66.98,,,69.21,,,98.081,1.1664,4.5,1.3427,3359.1,1.672,551.5,1.14857,1.90214,,,,127.73,8732.74,3634.65,24203.32,5283.5,2805.45,3398.23,1228.59,4051.5,,22855.63,3.466,39459.62,3519.65,4017.67,38.462,6268.56,7.1723,7.172,7.85,147.72,4.4333,3.8998,4.977,,21.4,17.2
2025-07-15,0.6514,1866.0,66.52,,,68.71,,,98.616,1.1601,4.5,1.3384,3336.7,1.659,554.6,1.13905,1.9128,,,,127.43,8877.1,3693.87,24590.12,5431.29,2803.56,3389.94,1240.45,4031.2,,22884.59,3.523,39678.02,3504.999,4019.06,37.834,6243.76,7.1845,7.1825,7.85,148.88,4.4813,3.9398,5.0198,,22.95,17.38
2025-07-16,0.6528,1906.0,66.38,,,68.52,,,98.392,1.1641,4.5,1.3422,3359.1,1.662,549.65,1.17482,2.00536,,,,127.45,8861.39,3683.58,24517.76,5418.4,2803.34,3396.71,1239.53,4035.77,,22907.97,3.551,39663.4,3503.777,4007.2,37.853,6263.7,7.1799,7.1785,7.8497,147.88,4.4553,3.8917,5.0104,,22.19,17.16
2025-07-17,0.6488,2030.0,67.54,,,69.52,,,98.734,1.1596,4.5,1.3416,3345.3,1.664,548.6,1.17726,2.03976,,,,127.65,8853.1,3690.01,24498.95,5448.85,2806.42,3398.39,1241.25,4060.51,,23081.05,3.542,39901.19,3516.825,4034.49,38.056,6297.36,7.1844,7.1817,7.8491,148.58,4.4513,3.9045,5.0072,,21.61,16.52
2025-07-18,0.6509,2052.0,67.34,,,69.28,,,98.482,1.1626,4.5,1.3416,3358.3,1.668,557.8,1.07321,1.93256,,,,126.28,8986.47,3735.52,24825.66,5538.83,2809.24,3403.88,1249.38,4065.68,,23065.47,3.565,39819.11,3534.483,4058.55,38.223,6296.79,7.1813,7.1746,7.8475,148.81,4.4155,3.8691,4.9875,,22.15,16.41
2025-07-21,0.6525,2016.0,67.2,,,69.21,,,97.853,1.1694,4.5,1.3493,3406.4,1.678,561.05,0.91036,1.8322,,,,125.44,9040.2,3760.02,24994.14,5585.5,2815.34,3416.01,1253.46,4072.14,,23180.06,3.325,,3559.791,4085.61,39.101,6305.6,7.171,7.1694,7.8498,147.38,4.3777,3.8608,4.944,,22.58,16.65
2025-07-22,0.6556,2035.0,66.21,,,68.59,,,97.392,1.1754,4.5,1.3533,3443.7,1.694,569.7,0.92958,1.79238,,,,124.83,9075.6,3780.13,25130.03,5606.83,2817.83,3421.75,1248.05,4074.99,,23063.58,3.252,39774.92,3581.861,4118.96,39.32,6309.62,7.1712,7.169,7.8498,146.63,4.344,3.8334,4.9173,,22.53,16.5
2025-07-23,0.6602,2120.0,65.25,,,68.51,,,97.214,1.1771,4.5,1.3582,3397.6,1.708,579.5,0.93817,1.78101,,,,124.23,9241.2,3836.38,25538.07,5745.74,2819.3,3416.4,1265.16,4115.24,,23162.41,3.077,41171.32,3582.298,4119.77,39.278,6358.91,7.1518,7.1543,7.8499,146.51,4.3798,3.88,4.9347,,23.28,15.37
2025-07-24,0.659,2258.0,66.03,,,69.18,,,97.377,1.1749,4.5,1.351,3373.5,1.742,577.7,0.89857,1.7628,,,,123.71,9257.62,3866.29,25667.18,5743.0,2819.43,3414.28,1267.29,4124.25,,23219.87,3.094,41826.34,3605.727,4149.04,39.021,6363.35,7.1532,7.1547,7.8499,147.01,4.3957,3.9162,4.9347,,22.93,15.39
2025-07-25,0.6566,2257.0,65.16,,,68.44,,,97.645,1.1742,4.5,1.3438,3335.6,1.739,576.35,0.91679,1.75,,,,123.52,9150.49,3827.12,25388.35,5677.9,2819.13,3422.91,1257.78,4127.47,,23272.25,3.11,41456.23,3593.655,4127.16,38.167,6388.64,7.1679,7.1695,7.8496,147.69,4.3878,3.9232,4.9296,,22.59,14.93
2025-07-28,0.6521,2226.0,66.71,,,70.04,,,98.634,1.1589,4.5,1.3356,3310.0,1.719,559.5,1.02321,1.70262,,,,123.44,9177.15,3850.98,25562.13,5664.02,2820.65,3417.49,1255.44,4119.12,,23356.27,2.988,40998.27,3597.937,4135.82,38.026,6389.77,7.1819,7.1788,7.8499,148.53,4.4098,3.9255,4.9585,,22.99,15.03
2025-07-29,0.651,2109.0,69.21,,,72.51,,,98.886,1.1547,4.5,1.3351,3324.0,1.748,560.35,1.02143,1.70214,,,,122.97,9145.92,3856.27,25524.45,5644.38,2821.25,3435.7,1252.31,4102.8,,23308.3,3.081,40674.55,3609.711,4152.02,38.084,6370.86,7.1808,7.177,7.85,148.46,4.3204,3.8689,4.8563,,22.07,15.98
2025-07-30,0.6434,1995.0,70.0,,,73.24,,,99.815,1.1405,4.5,1.3237,3295.8,1.728,558.6,1.03244,1.62179,,,,124.19,9038.27,3804.97,25176.93,5490.76,2817.43,3426.85,1252.47,4095.58,,23345.41,3.045,40654.7,3615.717,4151.24,37.739,6362.9,7.2113,7.1972,7.85,149.51,4.37,3.9406,4.8989,,21.06,15.48
2025-07-31,0.6425,2003.0,69.26,0.0,,72.53,2.7,49.3,99.968,1.1415,4.5,1.3207,3293.2,1.712,435.45,1.03363,1.6175,1.0,,3.7,125.75,8882.95,3747.3,24773.33,5453.14,2818.35,3429.0,1243.23,4076.04,48.4,23218.12,3.106,41069.82,3573.208,4075.59,36.712,6339.39,7.2091,7.2,7.8498,150.75,4.374,3.9571,4.9,4.3,21.36,16.72
2025-08-01,0.6474,2018.0,67.33,,,69.67,,,99.141,1.1587,4.5,1.3279,3347.7,1.706,443.55,0.9931,1.61821,,,,126.5,8804.42,3703.98,24507.81,5397.4,2814.66,3451.69,1226.18,4022.69,,22763.31,3.083,40799.6,3559.952,4054.93,36.929,6238.01,7.1938,7.1933,7.8496,147.4,4.2159,3.6817,4.8221,,21.35,20.38
2025-08-04,0.6467,1970.0,66.29,,,68.76,,,98.784,1.1571,4.5,1.3285,3374.4,1.711,443.75,0.93762,1.58244,,,,126.55,8893.48,3742.81,24733.45,5481.25,2821.85,3457.08,1237.05,4072.66,,23188.61,2.932,40290.7,3583.309,4070.7,37.328,6329.94,7.1841,7.1809,7.85,147.09,4.1923,3.6752,4.7912,,21.47,17.52
2025-08-05,0.6473,1921.0,65.16,,,67.64,,,98.782,1.1575,4.5,1.3299,3381.9,1.712,438.6,,,,,,126.04,8951.07,3778.12,24902.53,5521.07,2823.54,3458.69,1246.1,4063.3,,23018.56,3.01,40549.54,3617.598,4103.45,37.823,6299.19,7.189,7.184,7.8498,147.62,4.21,3.7242,4.7802,,20.5,17.85
2025-08-06,0.6503,1994.0,64.35,,,66.89,,,98.177,1.166,4.5,1.3357,3380.0,1.704,441.3,0.87774,1.61607,,,,126.48,8932.68,3785.84,24910.63,5532.17,2825.36,3457.12,1244.43,4093.26,,23315.04,3.077,40794.86,3633.995,4113.49,37.902,6345.06,7.1853,7.1824,7.8499,147.37,4.2257,3.7137,4.8201,,20.39,16.77
2025-08-07,0.6524,2008.0,63.88,,,66.43,,,98.4,1.1666,4.5,1.3444,3400.3,1.698,439.85,0.96494,1.64702,,,,125.79,8981.73,3810.83,25081.63,5546.73,2826.08,3456.07,1260.46,4098.08,,23389.53,3.067,41059.15,3639.667,4114.67,38.294,6340.0,7.181,7.1814,7.8499,147.14,4.25,3.7279,4.8261,,20.65,16.57
2025-08-08,0.6522,2051.0,63.88,,,66.59,,,98.18,1.1641,4.5,1.3452,3439.1,1.699,447.15,0.95893,1.62679,,,,125.68,8895.28,3779.55,24858.82,5460.3,2825.43,3447.7,1253.79,4125.3,,23611.27,2.99,41820.48,3635.128,4104.97,38.542,6389.45,7.1893,7.1802,7.85,147.74,4.2829,3.7624,4.8494,,20.53,15.15
2025-08-11,0.6513,2038.0,63.96,,,66.63,,,98.52,1.1615,4.5,1.3432,3353.1,1.723,444.0,0.95202,1.62893,,,,125.13,8888.08,3789.49,24906.81,5460.02,2826.25,3450.85,1255.65,4113.11,,23526.63,2.954,,3647.547,4122.51,37.787,6373.45,7.1965,7.1888,7.85,148.15,4.2849,3.7684,4.8524,,20.68,16.25
2025-08-12,0.653,2017.0,63.17,,,66.12,,,98.097,1.1675,4.5,1.35,3348.9,1.731,452.55,0.90893,1.6,,,,124.47,8916.85,3794.58,24969.68,5439.16,2828.77,3451.55,1257.27,4156.48,,23839.2,2.808,42718.17,3665.918,4143.83,38.002,6445.76,7.1849,7.1814,7.85,147.84,4.2888,3.7308,4.8786,,19.71,14.73
2025-08-13,0.6546,2025.0,62.65,,,65.63,,,97.84,1.1705,4.5,1.3576,3358.7,1.727,449.75,0.91036,1.60637,,,,123.21,9150.05,3890.15,25613.67,5630.78,2834.82,3467.28,1276.97,4177.97,,23849.04,2.828,43274.67,3683.465,4176.58,38.602,6466.58,7.1817,7.1766,7.8498,147.38,4.2326,3.6745,4.8253,,21.17,14.49
2025-08-14,0.6495,2039.0,63.96,,,66.84,,,98.254,1.1648,4.5,1.3532,3335.2,1.738,447.95,1.04524,1.72488,,,,123.21,9128.93,3883.92,25519.32,5576.03,2832.88,3457.68,1271.97,4174.17,,23832.44,2.841,42649.26,3666.443,4173.31,38.069,6468.54,7.1821,7.1815,7.8331,147.76,4.2849,3.7324,4.8726,,20.58,14.83
2025-08-15,0.6507,2044.0,62.8,,,65.85,,,97.852,1.1703,4.5,1.3554,3336.0,1.748,449.25,1.45095,1.8606,,,,122.59,9039.09,3865.74,25270.07,5543.17,2833.19,3454.16,1272.43,4174.56,,23712.07,2.916,43378.31,3696.771,4202.35,37.975,6449.8,7.1886,7.1845,7.8241,147.19,4.316,3.7505,4.9183,,19.7,15.09
2025-08-18,0.6491,2022.0,63.42,,,66.6,,,98.167,1.1661,4.5,1.3504,3331.7,1.784,447.1,2.01393,2.18333,,,,123.42,9033.68,3863.63,25176.85,5579.18,2833.93,3451.25,1273.09,4170.72,,23713.76,2.89,43714.31,3728.027,4239.41,38.029,6449.15,7.1875,7.1849,7.82,147.89,4.3335,3.7629,4.9336,,20.45,14.99
2025-08-19,0.6454,1964.0,62.35,,,65.79,,,98.265,1.1647,4.5,1.3491,3313.4,1.773,442.25,2.57417,2.57488,,,,123.07,9006.23,3853.92,25122.9,5542.03,2833.51,3456.48,1270.73,4155.02,,23384.77,2.766,43546.29,3727.288,4223.37,37.332,6411.37,7.1871,7.1824,7.7991,147.67,4.3062,3.748,4.9081,,19.83,15.57
2025-08-20,0.6434,1927.0,63.21,,,66.84,,,98.218,1.1652,4.5,1.3457,3343.4,1.786,444.0,2.85774,2.92595,,,,124.05,9013.27,3856.6,25165.94,5541.27,2832.88,3457.2,1259.88,4148.83,,23249.57,2.752,42888.55,3766.21,4271.4,37.773,6395.78,7.182,7.1758,7.8124,147.33,4.2907,3.7478,4.8948,,19.44,15.69
2025-08-21,0.642,1893.0,63.52,,,67.67,,,98.619,1.1606,4.5,1.3412,3336.9,1.769,444.35,2.84191,2.87548,,,,124.34,8974.77,3856.26,25104.61,5498.5,2830.06,3448.31,1261.74,4132.08,,23142.58,2.826,42610.17,3771.099,4288.07,38.079,6370.17,7.1828,7.1805,7.8139,148.37,4.3277,3.7918,4.9172,,19.06,16.6
2025-08-22,0.649,1944.0,63.66,,,67.73,,,97.716,1.1718,4.5,1.3525,3374.4,1.787,445.9,2.7706,2.83738,,,,125.33,9079.93,3892.35,25339.14,5647.68,2840.81,3466.65,1266.55,4192.8,,23498.12,2.698,42633.29,3825.759,4378.0,39.054,6466.91,7.1719,7.1675,7.8153,146.94,4.2537,3.6963,4.8755,,20.13,14.22
2025-08-25,0.6482,,64.8,,,68.8,,,98.43,1.1618,4.5,1.3455,3373.8,1.767,447.75,2.7272,2.78952,,,,125.66,9248.0,3962.94,25829.91,5825.09,2845.15,3463.85,1285.46,4174.13,,23425.61,2.696,42807.82,3883.562,4469.22,38.703,6439.32,7.1584,7.1536,7.8117,147.8,4.2751,3.7235,4.8897,,21.85,14.79
2025-08-26,0.6495,2041.0,63.25,,,67.22,,,98.225,1.1642,4.5,1.348,3388.6,1.768,445.95,2.81464,2.91393,,,,126.17,9148.66,3924.78,25524.92,5782.24,2848.62,3465.13,1274.21,4177.26,,23525.29,2.717,42394.4,3868.382,4452.59,38.606,6465.94,7.1533,7.1528,7.7934,147.4,4.2615,3.6789,4.9193,,20.41,14.62
2025-08-27,0.6506,2046.0,64.15,,,68.05,,,98.232,1.1639,4.5,1.3498,3404.6,1.77,442.0,3.2331,3.2731,,,,125.74,9020.26,3866.47,25201.76,5697.53,2851.23,3466.54,1269.11,4180.83,,23565.85,2.867,42520.27,3800.35,4386.13,38.713,6481.4,7.1539,7.1517,7.7859,147.42,4.2343,3.6085,4.9213,,19.97,14.85
2025-08-28,0.6532,2017.0,64.6,,,68.62,,,97.813,1.1683,4.5,1.3513,3445.8,1.792,446.35,3.30649,3.3072,,,,126.66,8916.93,3834.26,24998.82,5644.02,2853.6,3472.47,1261.26,4199.99,,23703.45,2.944,42828.79,3843.597,4463.78,39.19,6501.86,7.1202,7.1307,7.7943,146.93,4.2033,3.629,4.8755,,20.04,14.43
2025-08-29,0.654,2025.0,64.01,,,68.12,,,97.771,1.1686,4.5,1.3504,3487.2,1.786,451.85,3.29655,3.29583,,,,127.51,8947.79,3846.37,25077.62,5674.31,2853.57,3463.74,1258.44,4177.72,,23415.42,2.997,42718.47,3857.927,4496.76,40.2,6460.26,7.1223,7.1308,7.7956,147.05,4.2284,3.6167,4.9274,,21.02,15.36
2025-08-31,,,,-0.4,,,2.9,49.4,,,,,,,,,,1.1,,3.7,,,,,,,,,,48.9,,,,,,,,,,,,,,,4.3,,
2025-09-01,0.6552,2024.0,,,,68.15,,,97.771,1.1711,4.5,1.3545,,1.781,,3.15345,3.19226,,,,126.72,9121.87,3931.59,25617.42,5798.96,2853.57,3463.74,1266.58,4177.24,,,,42188.79,3875.531,4523.71,,,7.1336,7.1377,7.7968,147.18,4.2284,3.6167,4.9274,,21.6,16.12
